"latitude","longitude","address","neighborhood"
"39.2115052","-86.54791798","4225 N Kinser PIKE","North Kinser Point"
"39.22260798","-86.55147986","1125 W Bell RD","unknown"
"39.19396184","-86.53042022","2705 N Blue Ridge CT","Blue Ridge"
"39.13990914","-86.49926447","2425 S Spicewood LN","Spicewood"
"39.10830632","-86.54998241","4976 S Victor PIKE","unknown"
"39.10749476","-86.54485407","970 W Church LN","unknown"
"39.1149649","-86.5471092","1340 W That RD","unknown"
"39.10323031","-86.53764868","5902 S Anne CT","unknown"
"39.12945913","-86.54065416","535 W Lois LN","unknown"
"39.1290889","-86.54133381","3211 S Tulip AVE","unknown"
"39.13062746","-86.53978858","540 W Ladd AVE","unknown"
"39.12915046","-86.54395246","673 W Ryan RD","unknown"
"39.13074053","-86.54522349","714 W Ladd AVE","unknown"
"39.13108104","-86.54286256","643 W Green RD","unknown"
"39.14014519","-86.49979841","2418 S Spicewood LN","Spicewood"
"39.13145062","-86.54203837","612 W Green RD","unknown"
"39.13235283","-86.5441748","690 W Fairway LN","unknown"
"39.13176466","-86.54049193","561 W Fairway LN","unknown"
"39.13334723","-86.54191457","604 W Soutar DR","unknown"
"39.13137898","-86.53962417","532 W Green RD","unknown"
"39.13210531","-86.53876901","500 W Fairway LN","unknown"
"39.13619058","-86.53639314","320 W Country Club DR","Broadview"
"39.137483","-86.544488","2625 S Banta AVE","Broadview"
"39.14042657","-86.54336931","2420 S Broadview DR","Broadview"
"39.1388767","-86.49979126","2512 S Spicewood LN","Spicewood"
"39.14055467","-86.53903533","2410 A S Rogers ST","Broadview"
"39.13970825","-86.54004312","2500 S Milton DR","Broadview"
"39.14036224","-86.54075026","2423 S Ford AVE","Broadview"
"39.12942207","-86.54569178","3148 S Cuffers DR","unknown"
"39.1389148","-86.54063798","2519 S Ford AVE","Broadview"
"39.13869484","-86.53880286","2524 S Rogers ST","Broadview"
"39.1396503","-86.5382173","415 W Graham DR","Broadview"
"39.13946152","-86.53660052","2504 S Bryan ST","Broadview"
"39.13805247","-86.53647745","2602 S Bryan ST","Broadview"
"39.13997747","-86.53772472","2428 S Madison ST","Broadview"
"39.13865964","-86.4997578","2518 S Spicewood LN","Spicewood"
"39.14134356","-86.53688212","2312 S Bryan ST","Broadview"
"39.14564837","-86.54212709","625 W Duncan DR","Broadview"
"39.14621191","-86.54227791","817 W Chambers DR","Broadview"
"39.14683187","-86.5415715","713 W Cherokee DR","Broadview"
"39.14677687","-86.53919544","1904 S Rogers ST","Broadview"
"39.14214249","-86.53687594","407 W Joy ST","Broadview"
"39.14327647","-86.53688833","400 W Jed ST","Broadview"
"39.15139796","-86.53749902","1405 S Madison ST","McDoel Gardens"
"39.15439495","-86.53900982","1128 S Rogers ST","McDoel Gardens"
"39.15286399","-86.53747712","1209 S Madison ST","McDoel Gardens"
"39.1383878","-86.49975299","2526 S Spicewood LN","Spicewood"
"39.15462324","-86.53733658","1123 S Madison ST","McDoel Gardens"
"39.154253","-86.534856","1146 W Grimes LN","unknown"
"39.15497417","-86.53314456","1017 1/2 S Walnut ST","Bryan Park"
"39.15496657","-86.5315366","1008 S Lincoln ST","Bryan Park"
"39.15647077","-86.53846134","1001 S Rogers ST","McDoel Gardens"
"39.15698959","-86.53726892","907 S Madison ST","McDoel Gardens"
"39.15658585","-86.53665139","916 S Morton ST","McDoel Gardens"
"39.155473","-86.54057075","607 W Allen ST","McDoel Gardens"
"39.15638681","-86.53988313","513 W Dixie ST","McDoel Gardens"
"39.15546357","-86.54208717","717 W Allen ST","McDoel Gardens"
"39.13914565","-86.49976789","2634 E Roundhill LN","Spicewood"
"39.15376581","-86.47402513","4325 E Cricket KNL","Gentry Estates Homeowners Association"
"39.16727343","-86.45531447","5409 E Kings RD","unknown"
"39.15734892","-86.54013316","601 W Dodds ST","McDoel Gardens"
"39.15763702","-86.53891784","810 S Rogers ST","McDoel Gardens"
"39.1577029","-86.54304332","722 W Dodds ST","McDoel Gardens"
"39.15908082","-86.54237684","809 W 1st ST","McDoel Gardens"
"39.156602","-86.54602806","1202 W East Branch RD","West Pointe"
"39.16554618","-86.55062608","206 S Adams ST","unknown"
"39.15759244","-86.5370174","312 W Dodds ST","McDoel Gardens"
"39.15734706","-86.53797145","411 W Dodds ST","McDoel Gardens"
"39.158922","-86.53658394","720 S Morton ST","McDoel Gardens"
"39.16171504","-86.54204985","730 W 2nd ST","Prospect Hill"
"39.13960404","-86.49974295","2631 E Roundhill LN","Spicewood"
"39.16254579","-86.54239263","804 W Howe ST","Prospect Hill"
"39.16315074","-86.54318504","339 S Euclid AVE","Prospect Hill"
"39.1622804","-86.54436962","921 W Howe ST","Prospect Hill"
"39.1631608","-86.54476496","338 S Buckner ST","Prospect Hill"
"39.16421565","-86.54547991","307 S Davisson ST","Prospect Hill"
"39.16159315","-86.5371099","318 W 2nd ST","Prospect Hill"
"39.16300731","-86.5377373","350 S Madison ST","Prospect Hill"
"39.16225693","-86.53931954","515 W Howe ST","Prospect Hill"
"39.16186034","-86.53846913","517 S Rogers ST","Prospect Hill"
"39.13959005","-86.50024017","2621 E Roundhill LN","Spicewood"
"39.168533","-86.549849","233 N Adams ST","6th and Ritter"
"39.16946532","-86.55209905","1423 W 8th ST","Waterman"
"39.1698052","-86.55317931","1522 W 8th ST","Waterman"
"39.16849851","-86.55382752","1605 W 7th ST","Waterman"
"39.16583412","-86.54517485","930 W 4th ST","Prospect Hill"
"39.16549661","-86.54284263","815 W 4th ST","Prospect Hill"
"39.16464172","-86.54203094","223 S Maple ST","Prospect Hill"
"39.16445843","-86.54395094","910 W 3rd ST","Prospect Hill"
"39.16373735","-86.54239055","320 S Maple ST","Prospect Hill"
"39.164731","-86.54056662","225 S Fairview ST","Prospect Hill"
"39.13914818","-86.50027202","2624 E Roundhill LN","Spicewood"
"39.16366655","-86.54015511","330 S Jackson ST","Prospect Hill"
"39.1658108","-86.54132718","704 W 4th ST","Prospect Hill"
"39.16342733","-86.53890142","334 S Rogers ST","Prospect Hill"
"39.16539055","-86.53893213","204 S Rogers ST","Prospect Hill"
"39.1652544","-86.53682764","205 S Madison ST","Prospect Hill"
"39.17208812","-86.55468945","1905 W Fountain DR","unknown"
"39.16936707","-86.54623779","1119 W 8th ST","Near West Side"
"39.171416","-86.549467","1209 W 10th ST","Pigeon Hill"
"39.17310834","-86.54782834","1123 W 11th ST","Pigeon Hill"
"39.13913875","-86.50058235","2616 E Roundhill LN","Spicewood"
"39.17247687","-86.5460413","1011 W Cottage Grove AVE","Pigeon Hill"
"39.17309448","-86.5454158","1001 W 11th ST","Pigeon Hill"
"39.17176665","-86.54682622","610 N Monroe ST","Pigeon Hill"
"39.16973197","-86.54143817","710 W 8th ST","Near West Side"
"39.17027222","-86.54130352","703 W 9th ST","Near West Side"
"39.17495099","-86.55331704","814 N Oolitic DR","unknown"
"39.17410448","-86.55131635","1419 W 12th ST","unknown"
"39.17603656","-86.55234591","1106 N Lindbergh DR","Crestmont Residential Community"
"39.17604026","-86.55195434","1105 N Illinois ST","Crestmont Residential Community"
"39.13917618","-86.50093107","2610 E Roundhill LN","Spicewood"
"39.17531273","-86.55196334","1007 N Illinois ST","Crestmont Residential Community"
"39.17567586","-86.5509165","1409 W Illinois CT","Crestmont Residential Community"
"39.17478512","-86.55005902","1321 W 13th ST","Crestmont Residential Community"
"39.17479371","-86.54953691","1309 W 13th ST","Crestmont Residential Community"
"39.17477547","-86.55205193","926 N Lindbergh DR","Crestmont Residential Community"
"39.17441072","-86.55043927","1404 W 12th ST","Crestmont Residential Community"
"39.1738555","-86.54850697","1211 W 12th ST","Crestmont Residential Community"
"39.17342568","-86.54937441","1232 W 11th ST","Crestmont Residential Community"
"39.17464377","-86.54737578","909 N Monroe ST","Crestmont Residential Community"
"39.17477768","-86.5466446","1033 N Orris DR","unknown"
"39.13960583","-86.501199","2603 E Roundhill LN","Spicewood"
"39.17520903","-86.54611222","1020 N Orris DR","unknown"
"39.17537756","-86.54515149","1011 N Blair AVE","unknown"
"39.1748028","-86.54494776","918 N Orris DR","unknown"
"39.17537028","-86.54239314","905 N Maple ST","unknown"
"39.17676163","-86.54166288","706 W 15th ST","Maple Heights"
"39.17669054","-86.54290861","1213 N Maple ST","unknown"
"39.1792576","-86.5411287","702 W 17th ST","unknown"
"39.18121834","-86.53886299","505 W Lava WAY","unknown"
"39.17990983","-86.5373421","1312 N Kinser PIKE","unknown"
"39.17458226","-86.54356673","912 N Blair AVE","unknown"
"39.13918518","-86.50163258","2550 E Roundhill LN","Spicewood"
"39.181327","-86.535006","1800 N College AVE","unknown"
"39.18289901","-86.53660285","1508 N Woodburn AVE","unknown"
"39.11438369","-86.52678879","4520 S Walnut Street PIKE","unknown"
"39.11779164","-86.52693116","650 E Holland DR","unknown"
"39.12382556","-86.52617873","600 E Heather DR","Peppergrass"
"39.13491573","-86.52634517","721 E Waterloo CT","unknown"
"39.13557997","-86.52573357","621 E Waterloo CT","unknown"
"39.1349822","-86.52531877","812 E Waterloo CT","unknown"
"39.13501203","-86.52409523","912 E Waterloo DR","unknown"
"39.13623009","-86.53137969","2498 S Walnut ST","unknown"
"39.13915705","-86.50204883","2548 E Roundhill LN","Spicewood"
"39.13790322","-86.53160636","2424 S Walnut ST","unknown"
"39.13845866","-86.52889089","517 E Graham PL","Timber Ridge"
"39.13884858","-86.52832374","563 E Graham PL","Timber Ridge"
"39.13943913","-86.52837552","585 E Graham PL","Timber Ridge"
"39.1394342","-86.52791723","599 E Graham PL","Timber Ridge"
"39.13785037","-86.52741848","2370 S Henderson ST","unknown"
"39.13713668","-86.52400792","2467 S Winslow CT","unknown"
"39.13662986","-86.5248122","2474 S Winslow CT","unknown"
"39.13750048","-86.52486878","2440 S Winslow CT","unknown"
"39.13720478","-86.52332344","2430 S Burberry LN","unknown"
"39.13961591","-86.50211909","2545 E Roundhill LN","Spicewood"
"39.1364293","-86.52249758","2479 S Brittany LN","unknown"
"39.13681633","-86.52247688","2470 S Brittany LN","unknown"
"39.13777502","-86.52372083","2407 S Winslow CT","unknown"
"39.13854221","-86.52396506","2359 S Winslow CT","unknown"
"39.13775826","-86.52480681","2398 S Winslow CT","unknown"
"39.13847763","-86.5248117","2372 S Winslow CT","unknown"
"39.13871342","-86.52474285","2340 S Winslow CT","unknown"
"39.13924406","-86.52375503","2321 S Winslow CT","unknown"
"39.13900695","-86.52240662","2321 S Burberry LN","unknown"
"39.15274634","-86.53347574","1211 S Walnut ST","Bryan Park"
"39.13956728","-86.50282813","2525 E Roundhill LN","Spicewood"
"39.1538467","-86.47374233","4333 E Cricket KNL","Gentry Estates Homeowners Association"
"39.15197159","-86.53395076","1308 S Walnut ST","unknown"
"39.15139423","-86.53320064","104 E Wilson ST","Bryan Park"
"39.15041453","-86.53388176","1500 S Walnut ST","unknown"
"39.14945034","-86.53319462","1605 S Walnut ST","unknown"
"39.14961891","-86.53226242","118 E Southern DR","unknown"
"39.14872838","-86.5326396","106 E Vermilya AVE","unknown"
"39.14271573","-86.53208708","2110 S Walnut ST","unknown"
"39.14433155","-86.52603827","614 E Ridge Crest CT","unknown"
"39.14377662","-86.5265433","648 E Ridge Crest CT","unknown"
"39.14350237","-86.52603423","670 E Ridge Crest CT","unknown"
"39.13959895","-86.50312402","2519 E Roundhill LN","Spicewood"
"39.1434955","-86.52517046","718 E Ridge Crest CT","unknown"
"39.14372353","-86.52462922","740 E Ridge Crest CT","unknown"
"39.14410428","-86.52501757","774 E Ridge Crest CT","unknown"
"39.14486081","-86.52647835","629 E Alpine TRL","unknown"
"39.14518723","-86.52584112","641 E Alpine TRL","unknown"
"39.14529031","-86.52443349","741 E Alpine TRL","unknown"
"39.14465236","-86.52480169","769 E Alpine TRL","unknown"
"39.1485737","-86.52666418","1704 S Pinestone CT","Pinestone"
"39.14860438","-86.52504196","1703 S Buffstone CT","Pinestone"
"39.1391203","-86.50293757","2530 E Roundhill LN","Spicewood"
"39.14955474","-86.52627211","1603 S Pinestone CT","Pinestone"
"39.14962151","-86.52818272","500 E Southern DR","unknown"
"39.14952973","-86.52908964","424 E Southern DR","unknown"
"39.150385","-86.52996094","404 E Hillside DR","unknown"
"39.15065999","-86.52947571","1422 S Palmer AVE","Bryan Park"
"39.14956713","-86.53118384","304 E Southern DR","unknown"
"39.1517823","-86.53050008","1312 S Grant ST","Bryan Park"
"39.15226507","-86.53272488","1302 S Washington ST","Bryan Park"
"39.15255182","-86.53008149","1215 S Grant ST","Bryan Park"
"39.15265075","-86.53010188","1211 S Grant ST","Bryan Park"
"39.1391848","-86.50265852","2534 E Roundhill LN","Spicewood"
"39.15163225","-86.52896737","1321 S Palmer AVE","Bryan Park"
"39.15255225","-86.52671394","1209 S Henderson ST","Bryan Park"
"39.15038329","-86.52664026","600 E Hillside DR","Barclay Gardens"
"39.14949503","-86.5241252","1612 S Troy CT","Pinestone"
"39.14919624","-86.52365154","1627 S Troy CT","Pinestone"
"39.15207278","-86.52462667","1303 S Stull AVE","Bryan Park"
"39.15156164","-86.52281473","1324 S Woodlawn AVE","Bryan Park"
"39.14983877","-86.52195393","950 E Hillside DR","Barclay Gardens"
"39.15480274","-86.52998981","1009 S Grant ST","Bryan Park"
"39.15389454","-86.52895667","1105 S Palmer AVE","Bryan Park"
"39.1389268","-86.50267474","2510 S Deep Well CT","Spicewood"
"39.15347968","-86.52774336","523 E Grimes LN","Bryan Park"
"39.1530219","-86.5267455","1203 S Henderson ST","Bryan Park"
"39.15407651","-86.52623646","1100 S Fess AVE","Bryan Park"
"39.15346403","-86.52447109","803 E Grimes LN","Bryan Park"
"39.15599241","-86.5272828","928 S Henderson ST","Bryan Park"
"39.15576365","-86.52998229","401 E Allen ST","Bryan Park"
"39.15499523","-86.52832034","1010 S Dunn ST","Bryan Park"
"39.15788428","-86.5273208","830 S Henderson ST","Bryan Park/Elm Heights"
"39.15629371","-86.53001693","901 S Grant ST","Bryan Park"
"39.15607752","-86.52785693","927 S Dunn ST","Bryan Park"
"39.13888803","-86.50205809","2511 S Deep Well CT","Spicewood"
"39.15785734","-86.53263192","718 S Washington ST","Bryan Park"
"39.15921333","-86.53140468","222 E 1st ST","Bryan Park/Elm Heights"
"39.15915857","-86.53259709","604 S Washington ST","Bryan Park"
"39.15881044","-86.5321343","611 S Washington ST","Bryan Park"
"39.159467","-86.53105357","559 S Lincoln ST","Elm Heights"
"39.16157883","-86.53406295","444 S Walnut ST","unknown"
"39.16095133","-86.53257958","504 S Washington ST","unknown"
"39.16112859","-86.53000726","324 E 2nd ST","Elm Heights"
"39.15988297","-86.52961146","609 S Grant ST","Elm Heights"
"39.1605525","-86.52837542","425 E University ST","Elm Heights"
"39.13984107","-86.50212429","2426 S Rocky Cliff CT","Spicewood"
"39.15915961","-86.52992042","324 E 1st ST","Bryan Park/Elm Heights"
"39.1581721","-86.52895131","412 E Wylie ST","Bryan Park"
"39.15913406","-86.52743439","524 E 1st ST","Bryan Park/Elm Heights"
"39.15796397","-86.52618464","830 S Fess AVE","Elm Heights"
"39.15879876","-86.52621332","810 S Fess AVE","Elm Heights"
"39.15896352","-86.52392682","804 S Park AVE","Elm Heights"
"39.15760159","-86.52275623","916 E Maxwell LN","Elm Heights"
"39.15755132","-86.52086996","1032 E Maxwell LN","Elm Heights"
"39.15831199","-86.52147046","1022 E Wylie ST","Elm Heights"
"39.15830197","-86.52110026","1024 E Wylie ST","Elm Heights"
"39.14011085","-86.50226662","2418 S Rocky Cliff CT","Spicewood"
"39.15617846","-86.52142396","1017 E Sheridan DR","Elm Heights"
"39.1565781","-86.51946714","932 S Ballantine RD","Elm Heights"
"39.15875427","-86.5203843","804 S Hawthorne DR","Elm Heights"
"39.15910565","-86.52094222","1108 E 1st ST","Elm Heights"
"39.15951272","-86.52052284","1115 E 1st ST","Elm Heights"
"39.16044342","-86.52279363","624 S Woodlawn AVE","Elm Heights"
"39.16091748","-86.52431691","606 S Park AVE","Elm Heights"
"39.16131626","-86.52331218","817 E 2nd ST","Elm Heights"
"39.16207331","-86.52487908","720 E Hunter AVE","Elm Heights"
"39.16137076","-86.52379842","523 S Park AVE","Elm Heights"
"39.14018978","-86.50157848","2417 S Rocky Cliff CT","Spicewood"
"39.1595699","-86.52499057","717 E 1st ST","Elm Heights"
"39.16117439","-86.5252177","710 E 2nd ST","Elm Heights"
"39.16158379","-86.52700602","447 S Henderson ST","Elm Heights"
"39.16153952","-86.52521129","717 E 2nd ST","Elm Heights"
"39.16324158","-86.52862233","336 S Dunn ST","Elm Heights"
"39.16303401","-86.53000644","348 S Grant ST","Elm Heights"
"39.16542944","-86.5343469","113 W 4th ST","unknown"
"39.16536061","-86.53082056","300 E 4th ST","unknown"
"39.16394565","-86.53003104","320 S Grant ST","Elm Heights"
"39.16456456","-86.52796652","501 E 3rd ST","unknown"
"39.13994795","-86.50153464","2425 S Rocky Cliff CT","Spicewood"
"39.16505086","-86.52803676","209 S Dunn ST","unknown"
"39.16489542","-86.52653202","211 S Indiana AVE","unknown"
"39.1645782","-86.52450307","729 E 3rd ST","unknown"
"39.16237049","-86.52616399","424 S Fess AVE","Elm Heights"
"39.1632995","-86.52179757","925 E Atwater AVE","Elm Heights"
"39.16382767","-86.52087288","1012 E 3rd ST","Elm Heights"
"39.16239605","-86.51949123","1115 E Hunter AVE","Elm Heights"
"39.16243728","-86.51893367","411 S Ballantine RD","Elm Heights"
"39.16123479","-86.51837902","1203 E 2nd ST","Elm Heights"
"39.16188329","-86.51792594","504 S Highland AVE","Elm Heights"
"39.13991484","-86.50040319","2425 S Shadow Grove CT","Spicewood"
"39.153434","-86.47357663","4336 E Cricket KNL","Gentry Estates Homeowners Association"
"39.16083515","-86.51749702","1302 E 2nd ST","Elm Heights"
"39.16066888","-86.5166167","608 S Eagleson AVE","Elm Heights"
"39.16201299","-86.51580182","1410 E Hunter AVE","Elm Heights"
"39.162001","-86.5150331","501 S Swain AVE","Elm Heights"
"39.16355816","-86.5156836","312 S Swain AVE","Elm Heights"
"39.16322518","-86.51496329","1501 E Atwater AVE","Elm Heights"
"39.15278806","-86.49806841","1224 S College Mall RD","unknown"
"39.15235416","-86.49804732","1284 S College Mall RD","unknown"
"39.1516097","-86.49796533","1330 S College Mall RD","unknown"
"39.15124243","-86.49809179","1368 S College Mall RD","unknown"
"39.14059287","-86.50092645","2408 S Shadow Grove CT","Spicewood"
"39.1367232","-86.51797563","746 E Moss Creek DR","unknown"
"39.13776012","-86.51835514","775 E Moss Creek DR","unknown"
"39.13776505","-86.51880637","733 E Moss Creek CIR","unknown"
"39.13821715","-86.51975112","612 E Winslow Farm DR","unknown"
"39.13819293","-86.49159656","3300 E Mulberry DR","unknown"
"39.18258435","-86.53158885","1727 N Lincoln ST","unknown"
"39.18222388","-86.53141881","1711 N Lincoln ST","unknown"
"39.18297873","-86.53138115","203 E Varsity LN","unknown"
"39.18303829","-86.53062575","230 E Varsity LN","unknown"
"39.14524488","-86.51560155","1240 E Tylers TURN","Barclay Gardens"
"39.13989285","-86.50094632","2426 S Shadow Grove CT","Spicewood"
"39.15461822","-86.54809195","1375 W Allen ST","unknown"
"39.15533812","-86.53346968","1005 S Walnut ST","Bryan Park"
"39.16588491","-86.60197525","91 N Knapp RD","unknown"
"39.15429078","-86.53904589","1130 S Rogers ST","McDoel Gardens"
"39.16334747","-86.52952787","339 S Grant ST","Elm Heights"
"39.16906853","-86.52765599","512 E 8th ST","Old Northeast Downtown"
"39.15463219","-86.47221923","4411 E Clayton CT","Gentry Estates Homeowners Association"
"39.17519916","-86.47854568","4400 E Etter DR","Eastern Heights"
"39.18283875","-86.53721714","1510 N Kinser PIKE","unknown"
"39.13888286","-86.50102162","2513 S Roundhill CT","Spicewood"
"39.17188379","-86.44883282","5761 E Kings RD","unknown"
"39.16902865","-86.44837174","5640 E Kings RD","unknown"
"39.16617528","-86.45583564","5336 E State Road 46","unknown"
"39.17825834","-86.53005644","1209 N Grant ST","Garden Hill"
"39.17840121","-86.53123705","1203 N Lincoln ST","Garden Hill"
"39.16168932","-86.52610588","514 S Fess AVE","Elm Heights"
"39.16090989","-86.52559714","609 S Fess AVE","Elm Heights"
"39.17736323","-86.53120283","1119 N Lincoln ST","Garden Hill"
"39.15959102","-86.51291185","714 1/2 S Eastside DR","Eastside"
"39.152281","-86.538509","1305 1/2 S Rogers ST","unknown"
"39.13871164","-86.50082208","2525 S Roundhill CT","Spicewood"
"39.16235973","-86.51483977","1507 E Hunter AVE","Elm Heights"
"39.16704182","-86.5486785","1208 1/2 W Kirkwood AVE","Near West Side"
"39.15999591","-86.53258703","524 S Washington ST","unknown"
"39.17398737","-86.52798059","820 N Dunn ST","Old Northeast Downtown"
"39.1425979","-86.52235344","2115 S Summerwood CT","unknown"
"39.18254041","-86.53158566","1725 N Lincoln ST","unknown"
"39.14614828","-86.48116026","3806 E Lorelei WAY","unknown"
"39.17402828","-86.55146508","1419 1/2 W 12th ST","unknown"
"39.167497","-86.508954","108 1/2 N Union ST","unknown"
"39.14263223","-86.4824207","3807 E St Remy DR","unknown"
"39.13872057","-86.50041304","2531 S Roundhill CT","Spicewood"
"39.18249669","-86.53047124","1718 N Lincoln ST","unknown"
"39.24325289","-86.53576387","6411 N State Road 37","unknown"
"39.25221654","-86.52812676","7044 N State Road 37","unknown"
"39.18326735","-86.46995701","4870 E State Road 45","unknown"
"39.18197601","-86.47082193","4810 E State Road 45","unknown"
"39.17964619","-86.47260947","4680 E State Road 45","unknown"
"39.17698112","-86.47750745","4570 E State Road 45","unknown"
"39.17643676","-86.4784222","4424 E 10th ST","Eastern Heights"
"39.17590942","-86.47944261","4336 E 10th ST","Eastern Heights"
"39.13864602","-86.58883422","4121 W State Road 45","unknown"
"39.1383852","-86.5003312","2532 S Roundhill CT","Spicewood"
"39.12348896","-86.61370539","6188 W State Road 45","unknown"
"39.12061296","-86.61746767","6320 W State Road 45","unknown"
"39.12552723","-86.60989202","6009 W State Road 45","unknown"
"39.12808713","-86.60677287","5796 W State Road 45","unknown"
"39.16660848","-86.45879088","5222 E State Road 46","unknown"
"39.16722862","-86.45719121","5275 E State Road 46","unknown"
"39.16657281","-86.4567491","5300 E State Road 46","unknown"
"39.16693673","-86.46010352","5167 E State Road 46","unknown"
"39.16362066","-86.44149025","6115 E State Road 46","unknown"
"39.16379255","-86.44730083","5820 E State Road 46","unknown"
"39.13825765","-86.50062839","2528 S Roundhill CT","Spicewood"
"39.16683364","-86.46342328","4993 E State Road 46","unknown"
"39.16665804","-86.46603122","4815 E State Road 46","unknown"
"39.16509439","-86.46939893","4730 E State Road 46","unknown"
"39.19470653","-86.55602661","3029 W Arlington RD","unknown"
"39.16697142","-86.498032","100 N State Road 46","unknown"
"39.20353531","-86.56748208","4111 W Arlington RD","unknown"
"39.20660726","-86.57114382","4444 N Rajumi DR","unknown"
"39.2083128","-86.5756627","4708 W Arlington RD","unknown"
"39.19912266","-86.55874587","3400 W Arlington RD","unknown"
"39.20318921","-86.56373706","3828 W Arlington RD","unknown"
"39.13828382","-86.50092079","2524 S Roundhill CT","Spicewood"
"39.16368352","-86.62527417","6824 W State Road 48","unknown"
"39.16515332","-86.60433266","5510 W State Road 48","unknown"
"39.16530434","-86.60768922","5820 W State Road 48","unknown"
"39.16501044","-86.59112905","4240 W 3rd ST","unknown"
"39.16507471","-86.58880087","4170 W 3rd ST","unknown"
"39.16442581","-86.59508671","4781 W State Road 48","unknown"
"39.16499726","-86.58672762","4110 W 3rd ST","unknown"
"39.16342189","-86.62927877","6942 W State Road 48","unknown"
"39.16452608","-86.61551347","6299 W State Road 48","unknown"
"39.21084699","-86.52411182","4270 N Old State Road 37","unknown"
"39.13858091","-86.50158467","2516 S Roundhill CT","Spicewood"
"39.21249527","-86.52373877","4293 N Old State Road 37","unknown"
"39.213825","-86.525098","4407 N Old State Road 37","unknown"
"39.22009374","-86.52008177","4719 N Old State Road 37","unknown"
"39.19921","-86.53678","2921 N Old State Road 37","unknown"
"39.20946758","-86.52501562","4190 N Old State Road 37","unknown"
"39.10792124","-86.53096623","5301 S Old State Road 37","unknown"
"39.11001612","-86.53154546","5100 S Old State Road 37","unknown"
"39.10468305","-86.53304591","5630 S Old State Road 37","unknown"
"39.11056936","-86.53067773","5015 S Old State Road 37","unknown"
"39.13736471","-86.50160173","2619 E Poplar DR","Spicewood"
"39.15337213","-86.47382048","4330 E Cricket KNL","Gentry Estates Homeowners Association"
"39.11340514","-86.53059214","4825 S Old State Road 37","unknown"
"39.11531864","-86.53171556","4620 S Old State Road 37","unknown"
"39.11684872","-86.53072384","4525 S Old State Road 37","unknown"
"39.11397568","-86.53047843","4805 S Old State Road 37","unknown"
"39.09902084","-86.53578898","6107 S Old State Road 37","unknown"
"39.09520387","-86.54212887","6399 S Old State Road 37","unknown"
"39.13678164","-86.53247532","2482 S Walnut ST","unknown"
"39.13747072","-86.5324629","2446 S Walnut ST","unknown"
"39.13755219","-86.50175883","2615 E Poplar DR","Spicewood"
"39.14200384","-86.46567897","1837 S Knightridge RD","unknown"
"39.1398575","-86.46529228","2100 S Knightridge RD","unknown"
"39.13792358","-86.46302819","2375 S Knightridge RD","unknown"
"39.1963669","-86.5554708","3116 N Canterbury CT","unknown"
"39.16492967","-86.53084509","215 S Lincoln ST","unknown"
"39.16113651","-86.53051857","316 E 2nd ST","Elm Heights"
"39.17153769","-86.53073342","304 E 10th ST","Old Northeast Downtown"
"39.17584056","-86.5233804","900 E 14th ST","unknown"
"39.16741822","-86.53339326","124 N Walnut ST","Old Northeast Downtown"
"39.17233034","-86.51684056","1321 E 10th ST","unknown"
"39.13775979","-86.50209557","2611 E Poplar DR","Spicewood"
"39.16841187","-86.49240152","3216 E Braeside DR","unknown"
"39.16803639","-86.49090921","3278 E Braeside DR","unknown"
"39.16962978","-86.49272287","3300 E John Hinkle PL","unknown"
"39.16927339","-86.49228497","3318 E John Hinkle PL","unknown"
"39.17036117","-86.49239226","3323 E John Hinkle PL","unknown"
"39.1337899","-86.52631526","602 E Sherwood Hills DR","unknown"
"39.16926379","-86.49854558","3010 E Amy LN","unknown"
"39.16978081","-86.49926436","2965 E Amy LN","unknown"
"39.15425855","-86.49402918","3144 E Covenanter DR","unknown"
"39.15448182","-86.49420363","3124 E Covenanter DR","unknown"
"39.13789202","-86.50273613","2511 E Poplar DR","Spicewood"
"39.16943874","-86.49675591","3085 E Amy LN","unknown"
"39.15761428","-86.52425488","810 E Maxwell LN","Elm Heights"
"39.16416259","-86.5168955","1314 E 3rd ST","Elm Heights"
"39.13347039","-86.52038826","1184 E Regency DR","unknown"
"39.13517873","-86.52107973","1120 E Carnaby ST","unknown"
"39.14402347","-86.52248316","1022 E Summit View PL","unknown"
"39.14392927","-86.52459233","758 E Ridge Crest CT","unknown"
"39.18437318","-86.53016373","323 E Varsity LN","unknown"
"39.16120832","-86.52772136","514 E 2nd ST","Elm Heights"
"39.17155601","-86.52996435","322 E 10th ST","Old Northeast Downtown"
"39.1374162","-86.50256729","2608 E Poplar DR","Spicewood"
"39.17571888","-86.52951549","401 E Brownstone DR","Garden Hill"
"39.18297674","-86.53096137","204 E Varsity LN","unknown"
"39.14342966","-86.52575626","684 E Ridge Crest CT","unknown"
"39.14407554","-86.52647043","626 E Ridge Crest CT","unknown"
"39.14427686","-86.52608453","612 E Ridge Crest CT","unknown"
"39.17547606","-86.48538288","3811 E Callery CT","unknown"
"39.16263648","-86.50082936","2604 E 3rd ST","unknown"
"39.13366948","-86.5244178","751 E Sherwood Hills DR","unknown"
"39.17787098","-86.48875957","3702 E Rachels Glen RD","unknown"
"39.13730179","-86.50219805","2614 E Poplar DR","Spicewood"
"39.13368371","-86.52511302","704 E Sherwood Hills DR","unknown"
"39.14081888","-86.52351692","416 E Laurelwood CT","unknown"
